"车牌号","出租车公司","车型","设备编号","运营开始时间","运营结束时间","方向","GPS经度","GPS纬度","速度","GPS时间","运营状态"
"鲁HT**06","北城","新捷达","64625129226","2004-05-12 00:00:00.0","2020-11-11 00:00:00.0","43","116.59527","35.444516","0.0","2022-06-01 00:15:15.0","空车"
"鲁HT**60","交运","新捷达","64625127961","2004-04-06 00:00:00.0","2020-10-05 00:00:00.0","357","116.612185","35.419193","0.0","2022-06-01 00:15:15.0","空车"
"鲁HT**92","交运","新桑塔纳","64625127990","2004-05-26 00:00:00.0","2021-05-25 00:00:00.0","177","116.587548","35.511623","64.7","2022-06-01 00:15:16.0","空车"
"鲁HT**12","新交运","新捷达","64625127988","2016-11-25 00:00:00.0","2016-11-25 00:00:00.0","25","116.625611","35.394166","0.0","2022-06-01 00:15:16.0","空车"
"鲁HT**76","新交运","新捷达","64625128801","2016-11-25 00:00:00.0","2016-11-25 00:00:00.0","157","116.594826","35.393548","0.0","2022-06-01 00:15:16.0","载客"
"鲁HT**15","新交运","新桑塔纳","64625128774","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","132","116.575383","35.408508","0.0","2022-06-01 00:15:16.0","空车"
"鲁HT**01","新交运","新捷达","64625129041","2016-11-25 00:00:00.0","2016-11-25 00:00:00.0","141","116.60003","35.409196","0.0","2022-06-01 00:15:16.0","空车"
"HDZ**16","众鑫","东风风神","00085216160","2016-11-24 00:00:00.0","2016-11-24 00:00:00.0","120","116.606141","35.469018","0.0","2022-06-01 00:15:16.0","空车"
"鲁HT**13","华通","伊兰特","64625128087","2016-10-24 00:00:00.0","1900-01-01 00:00:00.0","84","116.596131","35.388373","0.0","2022-06-01 00:15:16.0","空车"
"鲁HT**28","北城","新桑塔纳","64625129133","2004-05-14 00:00:00.0","2021-05-13 00:00:00.0","125","116.61978","35.44028","0.0","2022-06-01 00:15:17.0","空车"
"鲁HT**23","联运","新悦动","64625128161","2004-02-06 00:00:00.0","2021-02-05 00:00:00.0","207","116.565885","35.528093","0.0","2022-06-01 00:15:17.0","空车"
"鲁HT**27","联运","悦动","64625128402","2003-09-01 00:00:00.0","2020-09-02 00:00:00.0","179","116.600713","35.376061","40.5","2022-06-01 00:15:17.0","载客"
"鲁HT**71","新交运","新桑塔纳","64625129162","2016-11-24 00:00:00.0","2016-11-24 00:00:00.0","67","116.598541","35.4016","0.0","2022-06-01 00:15:17.0","空车"
"鲁HT**49","北城","新捷达","64625129150","2004-04-09 00:00:00.0","2020-10-08 00:00:00.0","352","116.559988","35.413803","0.0","2022-06-01 00:15:17.0","载客"
"鲁HT**89","交运","新桑塔纳","64625127847","2016-06-17 00:00:00.0","2022-06-16 00:00:00.0","357","116.575653","35.407345","31.3","2022-06-01 00:15:17.0","空车"
"鲁HT**50","华通","新桑塔纳","64625128403","2004-04-01 00:00:00.0","2020-10-01 00:00:00.0","89","116.591396","35.371035","18.2","2022-06-01 00:15:17.0","空车"
"鲁HT**00","联运","悦动","64625127897","2004-05-17 00:00:00.0","2021-11-16 00:00:00.0","345","116.654928","35.452915","0.0","2022-06-01 00:15:17.0","空车"
"鲁HT**93","众鑫","新捷达","00013957032","2016-11-14 00:00:00.0","2016-11-14 00:00:00.0","356","116.635638","35.42767","48.2","2022-06-01 00:15:17.0","载客"
"鲁HT**18","众鑫","新捷达","64625127997","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","88","116.537801","35.441628","0.0","2022-06-01 00:15:17.0","空车"
"鲁HT**98","联运","新捷达","64625128622","2003-07-30 00:00:00.0","2020-07-29 00:00:00.0","351","116.576333","35.417751","36.7","2022-06-01 00:15:17.0","空车"
"鲁HT**11","联运","新捷达","64625128543","2016-07-11 00:00:00.0","2016-10-31 00:00:00.0","0","116.61798","35.429096","23.1","2022-06-01 00:15:18.0","载客"
"鲁HT**12","交运","新捷达","64625128376","2004-05-01 00:00:00.0","2020-11-01 00:00:00.0","133","116.581108","35.383603","0.0","2022-06-01 00:15:18.0","载客"
"鲁HT**18","富达","新捷达","64625128185","2003-09-30 00:00:00.0","2020-09-29 00:00:00.0","189","116.612318","35.388611","0.0","2022-06-01 00:15:18.0","空车"
"HDT**56","华通","比亚迪秦","64625129104","2016-09-23 00:00:00.0","1900-01-01 00:00:00.0","88","116.559963","35.414261","0.0","2022-06-01 00:15:18.0","空车"
"鲁HT**93","联运","伊兰特","64625128016","2004-02-01 00:00:00.0","2020-08-01 00:00:00.0","347","116.716218","35.420246","0.0","2022-06-01 00:15:18.0","空车"
"鲁HT**46","华通","悦动","64625128530","2004-03-17 00:00:00.0","2020-09-16 00:00:00.0","106","116.605601","35.44208","0.0","2022-06-01 00:15:18.0","载客"
"鲁HT**35","交运","铃木启悦","64625128997","2016-05-03 00:00:00.0","2017-05-03 00:00:00.0","55","116.587243","35.391293","0.0","2022-06-01 00:15:18.0","载客"
"鲁HT**62","华通","伊兰特","64625128574","2016-06-21 00:00:00.0","2022-06-20 00:00:00.0","344","116.562478","35.434461","0.0","2022-06-01 00:15:18.0","空车"
"鲁HT**83","华中","新桑塔纳","64625128753","2016-08-23 00:00:00.0","1900-01-01 00:00:00.0","360","116.653863","35.561233","56.6","2022-06-01 00:15:18.0","载客"
"鲁HT**30","新交运","新捷达","64625128859","2016-11-24 00:00:00.0","2016-11-24 00:00:00.0","270","116.577071","35.426851","19.3","2022-06-01 00:15:19.0","载客"
"鲁HT**66","众鑫","新捷达","64625128889","2016-11-24 00:00:00.0","2016-11-24 00:00:00.0","345","116.57616","35.404088","31.0","2022-06-01 00:15:19.0","空车"
"鲁HT**43","北城","悦动","64625129180","2004-05-01 00:00:00.0","2020-11-01 00:00:00.0","49","116.575976","35.420395","0.0","2022-06-01 00:15:19.0","空车"
"鲁HT**33","联运","新桑塔纳","64625129218","2016-08-24 00:00:00.0","1900-01-01 00:00:00.0","169","116.575883","35.415183","0.0","2022-06-01 00:15:19.0","空车"
"鲁HT**96","联运","伊兰特","64625128160","2003-09-01 00:00:00.0","2020-09-01 00:00:00.0","33","116.56717","35.401805","0.0","2022-06-01 00:15:19.0","空车"
"鲁HT**67","汇通","新桑塔纳","64625128645","2003-08-01 00:00:00.0","2020-02-01 00:00:00.0","94","116.628881","35.38699","0.0","2022-06-01 00:15:19.0","空车"
"鲁HT**26","华中","伊兰特","64625129292","2015-10-13 00:00:00.0","2021-10-12 00:00:00.0","5","116.597011","35.437766","0.0","2022-06-01 00:15:19.0","空车"
"鲁HT**77","华通","新捷达","64625128439","2004-04-14 00:00:00.0","2021-04-13 00:00:00.0","68","116.59549","35.434503","0.0","2022-06-01 00:15:19.0","空车"
"鲁HT**08","交运","新桑塔纳","64625127852","2004-05-01 00:00:00.0","2021-05-01 00:00:00.0","188","116.61475","35.386455","0.0","2022-06-01 00:15:19.0","空车"
"鲁HT**80","交运","悦动","64625127884","2003-06-04 00:00:00.0","2020-12-03 00:00:00.0","158","116.512016","35.451728","0.0","2022-06-01 00:15:19.0","空车"
"鲁HT**44","联运","新捷达","64625128261","2004-09-23 00:00:00.0","2021-09-22 00:00:00.0","64","116.54618","35.376473","0.0","2022-06-01 00:15:19.0","空车"
"鲁HT**26","华通","新捷达","64625129289","2016-09-23 00:00:00.0","1900-01-01 00:00:00.0","4","116.618293","35.415641","0.0","2022-06-01 00:15:20.0","载客"
"鲁HT**73","汇通","新捷达","64625129341","2004-05-09 00:00:00.0","2021-05-08 00:00:00.0","269","116.588391","35.420846","49.4","2022-06-01 00:15:20.0","载客"
"鲁HT**60","华通","新捷达","64625128432","2004-04-01 00:00:00.0","2020-10-06 00:00:00.0","64","116.587138","35.3849","0.0","2022-06-01 00:15:20.0","空车"
"鲁HT**06","交运","老捷达","64625128374","2004-04-21 00:00:00.0","2020-10-20 00:00:00.0","268","116.598786","35.383136","0.0","2022-06-01 00:15:20.0","空车"
"鲁HT**63","北城","老捷达","64625128083","2004-03-01 00:00:00.0","2020-09-01 00:00:00.0","307","116.525378","35.411466","43.2","2022-06-01 00:15:20.0","载客"
"鲁HT**38","众鑫","新捷达","64625129332","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","170","116.605291","35.443153","0.0","2022-06-01 00:15:20.0","空车"
"HDT**60","华通","比亚迪秦","64625129309","2016-09-12 00:00:00.0","1900-01-01 00:00:00.0","135","116.598013","35.408045","0.0","2022-06-01 00:15:20.0","空车"
"鲁HT**17","华中","伊兰特","64625129299","2015-11-19 00:00:00.0","2021-11-18 00:00:00.0","8","116.579511","35.382923","0.0","2022-06-01 00:15:20.0","空车"
"鲁HT**87","交运","新捷达","64625129061","2004-03-08 00:00:00.0","2020-09-07 00:00:00.0","278","116.617763","35.412123","21.6","2022-06-01 00:15:20.0","空车"
"鲁HT**77","交运","伊兰特","64625128154","2016-06-23 00:00:00.0","2022-06-22 00:00:00.0","71","116.68073","35.352461","0.0","2022-06-01 00:15:21.0","空车"
"鲁HT**56","交运","老捷达","64625128459","2004-05-01 00:00:00.0","2010-04-30 00:00:00.0","3","116.63247","35.39025","0.0","2022-06-01 00:15:21.0","空车"
"鲁HT**21","联运","悦动","64625128481","2004-01-14 00:00:00.0","2020-07-13 00:00:00.0","124","116.590386","35.425605","0.0","2022-06-01 00:15:21.0","空车"
"鲁HT**68","新交运","新桑塔纳","64625129042","2016-11-23 00:00:00.0","2016-11-23 00:00:00.0","114","116.576208","35.343988","0.0","2022-06-01 00:15:21.0","空车"
"鲁HT**87","北城","新捷达","64625128214","2004-03-27 00:00:00.0","2020-09-26 00:00:00.0","334","116.579355","35.422661","0.0","2022-06-01 00:15:21.0","空车"
"鲁HT**28","华通","新捷达","64625128299","2004-03-01 00:00:00.0","2020-09-24 00:00:00.0","187","116.674468","35.446336","0.0","2022-06-01 00:15:21.0","空车"
"鲁HT**16","北城","新捷达","64625128674","2001-01-30 00:00:00.0","2019-01-29 00:00:00.0","123","116.627111","35.35036","0.0","2022-06-01 00:15:21.0","载客"
"鲁HT**45","交运","新桑塔纳","64625129058","2004-01-09 00:00:00.0","2019-08-08 00:00:00.0","180","116.715936","35.41851","55.8","2022-06-01 00:15:22.0","载客"
"鲁HT**29","联运","新捷达","00056961602","2016-10-12 00:00:00.0","1900-01-01 00:00:00.0","178","116.559698","35.405955","3.2","2022-06-01 00:15:22.0","载客"
"鲁HT**86","富达","新捷达","64625128196","2003-06-25 00:00:00.0","2020-12-24 00:00:00.0","82","116.56011","35.413883","0.0","2022-06-01 00:15:22.0","空车"
"鲁HT**58","交运","新桑塔纳","64625128795","2011-12-12 00:00:00.0","2020-09-01 00:00:00.0","178","116.580201","35.392236","70.6","2022-06-01 00:15:22.0","载客"
"鲁HT**00","联运","伊兰特","64625128448","2015-12-28 00:00:00.0","2021-12-27 00:00:00.0","256","116.607315","35.523618","0.0","2022-06-01 00:15:22.0","空车"
"鲁HT**16","华中","新捷达","64625129297","2003-05-07 00:00:00.0","2020-11-06 00:00:00.0","275","116.615715","35.398213","14.5","2022-06-01 00:15:22.0","载客"
"鲁HT**78","汇通","新捷达","64625128584","2004-03-02 00:00:00.0","2020-09-01 00:00:00.0","98","116.5882","35.394935","0.0","2022-06-01 00:15:22.0","空车"
"鲁HT**96","交运","新捷达","64625127839","2016-09-07 00:00:00.0","1900-01-01 00:00:00.0","115","116.555556","35.405633","0.0","2022-06-01 00:15:22.0","空车"
"鲁HT**22","众鑫","新捷达","64625128952","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","55","116.534933","35.500501","0.0","2022-06-01 00:15:22.0","空车"
"鲁HT**88","汇通","新捷达","64625128360","2016-06-24 00:00:00.0","2022-06-23 00:00:00.0","118","116.581028","35.425191","0.0","2022-06-01 00:15:23.0","空车"
"鲁HT**18","交运","新捷达","64625128916","2016-08-23 00:00:00.0","1900-01-01 00:00:00.0","343","116.465223","35.379175","0.0","2022-06-01 00:15:23.0","空车"
"鲁HT**89","华中","悦动","64625129067","2004-04-07 00:00:00.0","2020-10-06 00:00:00.0","314","116.555035","35.413568","0.0","2022-06-01 00:15:23.0","空车"
"鲁HT**11","华通","悦动","64625128279","2004-05-01 00:00:00.0","2020-11-17 00:00:00.0","20","116.444886","35.497098","0.0","2022-06-01 00:15:23.0","空车"
"鲁HT**79","交运","新捷达","64625127983","2016-04-06 00:00:00.0","2017-04-06 00:00:00.0","178","116.575865","35.417031","10.0","2022-06-01 00:15:23.0","载客"
"鲁HT**91","华中","铃木启悦","64625129293","2016-10-11 00:00:00.0","1900-01-01 00:00:00.0","137","116.571735","35.496081","0.0","2022-06-01 00:15:23.0","空车"
"鲁HT**08","新交运","新捷达","00076573452","2016-11-25 00:00:00.0","2016-11-25 00:00:00.0","74","116.595208","35.383938","0.0","2022-06-01 00:15:23.0","空车"
"鲁HT**58","华中","新捷达","64625129185","2016-10-19 00:00:00.0","1900-01-01 00:00:00.0","39","116.570723","35.397873","0.0","2022-06-01 00:15:23.0","空车"
"鲁HT**87","汇通","伊兰特","64625128354","2004-06-01 00:00:00.0","2020-12-01 00:00:00.0","165","116.615265","35.34529","64.9","2022-06-01 00:15:23.0","空车"
"鲁HT**30","交运","伊兰特","64625128736","2016-03-03 00:00:00.0","2022-03-02 00:00:00.0","110","116.558555","35.441448","0.0","2022-06-01 00:15:24.0","空车"
"鲁HT**15","交运","新捷达","64625127960","2003-05-30 00:00:00.0","2020-05-29 00:00:00.0","205","116.65067","35.424836","0.0","2022-06-01 00:15:24.0","空车"
"鲁HT**02","交运","老捷达","64644803000","2016-10-21 00:00:00.0","2016-12-24 00:00:00.0","106","116.577373","35.41668","0.0","2022-06-01 00:15:24.0","载客"
"鲁HT**68","交运","新桑塔纳","64625128048","2016-10-14 00:00:00.0","1900-01-01 00:00:00.0","43","116.559381","35.400673","0.0","2022-06-01 00:15:24.0","空车"
"鲁HT**98","交运","伊兰特","64625127856","2016-07-07 00:00:00.0","1900-01-01 00:00:00.0","78","116.570585","35.411293","0.0","2022-06-01 00:15:24.0","空车"
"鲁HT**28","新交运","奇瑞","64625128309","2015-12-28 00:00:00.0","2021-12-27 00:00:00.0","1","116.602493","35.426431","47.2","2022-06-01 00:15:24.0","载客"
"鲁HT**68","华中","伊兰特","64625129254","2016-07-27 00:00:00.0","1900-01-01 00:00:00.0","209","116.489335","35.371165","0.0","2022-06-01 00:15:24.0","空车"
"鲁HT**69","华通","新捷达","64625128586","2005-04-27 00:00:00.0","2021-10-26 00:00:00.0","157","116.56008","35.414378","0.0","2022-06-01 00:15:24.0","空车"
"鲁HT**66","汇通","新悦动","64625128831","2004-03-01 00:00:00.0","2020-09-01 00:00:00.0","45","116.618415","35.399193","0.0","2022-06-01 00:15:24.0","空车"
"鲁HT**99","新交运","新捷达","64625128897","2016-11-25 00:00:00.0","2016-11-25 00:00:00.0","199","116.596973","35.401058","10.0","2022-06-01 00:15:24.0","载客"
"鲁HT**11","汇通","新捷达","64625128005","2004-03-01 00:00:00.0","2020-09-01 00:00:00.0","43","116.597393","35.445705","0.0","2022-06-01 00:15:25.0","空车"
"鲁HT**88","联运","新桑塔纳","64625128521","2016-01-08 00:00:00.0","2022-01-07 00:00:00.0","184","116.562946","35.416821","0.0","2022-06-01 00:15:25.0","空车"
"鲁HT**58","交运","新悦动","64625127788","2016-10-20 00:00:00.0","2016-10-20 00:00:00.0","121","116.59447","35.394191","0.0","2022-06-01 00:15:25.0","空车"
"鲁HT**58","北城","新桑塔纳","64625128739","2016-06-02 00:00:00.0","2022-06-01 00:00:00.0","283","116.601041","35.39881","35.7","2022-06-01 00:15:25.0","空车"
"鲁HT**07","北城","伊兰特","64625129131","2016-06-28 00:00:00.0","1900-01-01 00:00:00.0","1","116.559955","35.400308","52.5","2022-06-01 00:15:25.0","载客"
"鲁HT**81","华通","悦动","00013957029","2004-03-01 00:00:00.0","2020-09-01 00:00:00.0","11","116.623578","35.446091","0.0","2022-06-01 00:15:25.0","空车"
"鲁HT**12","富达","悦动","64625127934","2003-12-31 00:00:00.0","2020-06-30 00:00:00.0","2","116.559831","35.414425","15.9","2022-06-01 00:15:25.0","空车"
"鲁HT**91","交运","新桑塔纳","64625127810","2003-08-12 00:00:00.0","2020-08-11 00:00:00.0","51","116.57879","35.348921","0.0","2022-06-01 00:15:25.0","空车"
"HDP**67","北城","比亚迪秦","64625129148","2016-05-09 00:00:00.0","2022-05-08 00:00:00.0","180","116.600645","35.375208","39.7","2022-06-01 00:15:25.0","空车"
"鲁HT**88","交运","新捷达","64625128853","2004-01-06 00:00:00.0","2020-07-14 00:00:00.0","44","116.601911","35.412391","15.8","2022-06-01 00:15:26.0","载客"
"鲁HT**93","华通","新捷达","64625128325","2016-11-03 00:00:00.0","1900-01-01 00:00:00.0","35","116.546375","35.371743","0.0","2022-06-01 00:15:26.0","空车"
"鲁HT**53","汇通","悦动","64625127976","2016-09-29 00:00:00.0","2016-11-05 00:00:00.0","89","116.567516","35.395598","0.0","2022-06-01 00:15:26.0","空车"
"鲁HT**16","联运","新捷达","64625128541","2004-05-26 00:00:00.0","2021-05-25 00:00:00.0","356","116.604668","35.36832","42.2","2022-06-01 00:15:26.0","空车"
"鲁HT**68","交运","新捷达","64625128291","2004-05-01 00:00:00.0","2020-11-01 00:00:00.0","0","116.575956","35.41767","44.3","2022-06-01 00:15:26.0","载客"
"鲁HT**26","交运","新捷达","64625127814","2016-10-14 00:00:00.0","1900-01-01 00:00:00.0","270","116.561663","35.401885","0.0","2022-06-01 00:15:26.0","空车"
"鲁HT**96","汇通","新捷达","64625128644","2005-12-28 00:00:00.0","2020-08-27 00:00:00.0","211","116.458483","35.31254","0.0","2022-06-01 00:15:26.0","空车"
"鲁HT**82","众鑫","新捷达","64625128690","2016-11-14 00:00:00.0","2016-11-14 00:00:00.0","179","116.559613","35.43663","36.2","2022-06-01 00:15:26.0","空车"
"鲁HT**56","华中","新捷达","64625129241","2003-09-26 00:00:00.0","2020-09-25 00:00:00.0","92","116.581475","35.404683","0.0","2022-06-01 00:15:26.0","空车"
"HDZ**95","众鑫","东风风神","64625128938","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","169","116.711475","35.458738","23.3","2022-06-01 00:15:27.0","空车"
"鲁HT**96","富达","新捷达","64625128525","2003-05-26 00:00:00.0","2020-05-25 00:00:00.0","212","116.565815","35.406376","0.0","2022-06-01 00:15:27.0","空车"
"HDT**03","众鑫","东风风神","64625128918","2016-11-14 00:00:00.0","2016-11-14 00:00:00.0","85","116.354078","35.40834","41.7","2022-06-01 00:15:27.0","空车"
"鲁HT**00","华通","新捷达","64625128446","2003-12-01 00:00:00.0","2020-06-18 00:00:00.0","105","116.573576","35.4351","0.0","2022-06-01 00:15:27.0","空车"
"鲁HT**72","联运","伊兰特","64625128311","2016-10-14 00:00:00.0","1900-01-01 00:00:00.0","65","116.587453","35.38617","0.0","2022-06-01 00:15:27.0","空车"
"鲁HT**29","富达","新捷达","64625128114","2003-09-15 00:00:00.0","2020-09-14 00:00:00.0","268","116.595621","35.389623","0.0","2022-06-01 00:15:27.0","空车"
"鲁HT**96","联运","新捷达","64625128405","2004-02-26 00:00:00.0","2020-08-25 00:00:00.0","140","116.598051","35.388783","0.0","2022-06-01 00:15:27.0","空车"
"鲁HT**26","华中","伊兰特","64625129065","2016-04-07 00:00:00.0","2020-04-06 00:00:00.0","71","116.544958","35.364943","0.0","2022-06-01 00:15:27.0","空车"
"鲁HT**16","北城","新捷达","64625129223","2003-10-14 00:00:00.0","2021-04-13 00:00:00.0","195","116.626006","35.433328","0.0","2022-06-01 00:15:27.0","载客"
"鲁HT**16","华通","老捷达","64602345508","2004-03-29 00:00:00.0","2020-09-28 00:00:00.0","310","116.615513","35.394853","43.1","2022-06-01 00:15:28.0","载客"
"鲁HT**67","联运","悦动","64625128281","2001-01-09 00:00:00.0","2019-01-08 00:00:00.0","74","116.531816","35.495423","0.0","2022-06-01 00:15:28.0","空车"
"鲁HT**66","众鑫","新捷达","64625128385","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","98","116.568903","35.390458","0.0","2022-06-01 00:15:28.0","空车"
"鲁HT**99","汇通","新捷达","64625128748","2016-08-23 00:00:00.0","1900-01-01 00:00:00.0","182","116.580151","35.391583","40.7","2022-06-01 00:15:28.0","空车"
